SDSS_NAME,RA,DEC,MagAve,Sigma
102756.70+254146.8,156.98626,25.696336,18.712002685466388,0.2957751689424551
091458.99+451826.3,138.74582,45.307314,19.941718639024398,0.3378420420376237
223100.05+240718.9,337.75023,24.121922,0,0
142304.15+524630.1,215.7673,52.775047,18.448531,0.12460394680911102
000404.07+201556.6,1.016982,20.265726,19.939365035294117,0.5576441882166088
085450.39+492315.6,133.70998,49.387751,20.026897166666664,0.3066758948085343
110504.80+204947.9,166.27003,20.829988,19.801340385756674,0.2629002223760797
145836.35+502132.6,224.65148,50.359071,19.531462293333337,0.3816136706124224
111955.69+403623.6,169.98206,40.606583,18.88649273870968,0.17126260066926385
142450.83+424629.7,216.21182,42.774939,19.152896330143538,0.41689345655306587
003408.89+073033.4,8.537079,7.509284,18.449414866840723,0.2316261669457784
134128.52+492438.1,205.36886,49.410674,0,0
083417.06+440203.5,128.57111,44.034327,20.340931945454546,0.4441695851049849
153731.01+335836.7,234.37924,33.976881,17.72620818442623,0.18521728227214992
022242.15-080600.3,35.675653,-8.100086,19.93507410447761,0.4318997694362497
101528.86+533325.5,153.87024,53.557191,19.912339416666672,0.3640405729761093
004135.96+282218.6,10.399846,28.371861,18.108607970394743,0.06851261760215473
154251.47+324824.5,235.71448,32.806819,17.603493194202905,0.10379081186694565
075421.46+150856.9,118.58943,15.149164,20.18395829411765,0.390959742896876
130529.39+583522.8,196.37246,58.589757,19.96404651515152,0.29080332953943017
110156.43+442424.8,165.48515,44.406912,20.344466333333337,0.4539444798265186
212852.68+080308.6,322.21951,8.05239,20.056093854271353,0.47345677806884523
131727.04+421002.1,199.3627,42.167252,19.97858725625001,0.3525460553430894
010307.65+250352.0,15.781912,25.064467,18.524242968481364,0.1470775607895026
005803.35+302950.9,14.513978,30.497488,20.248856587719306,0.306388121888335
094555.44+404950.2,146.48101,40.830634,19.729423711934164,0.34327248406030714
111128.79+623629.3,167.86984,62.608283,19.75081019672131,0.4513169258674542
012446.05+250004.7,21.191887,25.001314,20.26513891764706,0.3992014191614811
095828.55+555025.0,149.61898,55.840298,20.06822315789474,0.29512990650069637
230020.05+202739.1,345.08357,20.460864,18.813604033132542,0.31516486445995084
090624.91+530851.1,136.6038,53.147613,0,0
081558.88+224139.3,123.99534,22.694275,19.844211116379324,0.39206386422279454
101251.66+445532.4,153.21524,44.925695,20.052665957746473,0.259609020356372
104614.80+375928.5,161.56169,37.991256,19.591702367647063,0.26197307384356183
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
094447.01+482646.7,146.19588,48.446449,19.392635394495418,0.21440244609272568
005615.87-013042.6,14.066135,-1.511838,20.37767515151515,0.5040431822240389
091028.76+481931.8,137.61987,48.325513,20.106552895161293,0.32605675011111773
111729.57+214513.9,169.37322,21.753862,19.10430679999999,0.22036627456134483
134147.97+533646.0,205.44989,53.61286,19.42443953125,0.451890240242603
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
111128.79+623629.3,167.86984,62.608283,19.75081019672131,0.4513169258674542
230012.33+233527.0,345.05142,23.590834,18.907004843450483,0.12928442982610913
134128.52+492438.1,205.36886,49.410674,0,0
081558.88+224139.3,123.99534,22.694275,19.844211116379324,0.39206386422279454
015026.85+260524.4,27.611879,26.090132,19.74792908108109,0.303897108424574
131727.04+421002.1,199.3627,42.167252,19.97858725625001,0.3525460553430894
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
005610.48-013818.6,14.043678,-1.638512,19.903885580645163,0.5529103355796363
231201.18+255807.3,348.00492,25.968719,16.44641119999999,0
145344.76+505329.8,223.43652,50.891638,0,0
124926.31+361801.3,192.35965,36.300367,19.64870835294117,0.29273528466010107
134512.31+442450.3,206.30133,44.413979,19.456662153846136,0.2738763401022776
230020.05+202739.1,345.08357,20.460864,18.813604033132542,0.31516486445995084
111101.00+463032.1,167.75417,46.508932,19.914857173913042,0.47650975552502356
013326.95+254024.6,23.362312,25.673512,18.43379704093567,0.11710419751744214
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
023931.87+002854.0,39.882825,0.481675,18.58666556269114,0.31728055333361826
111837.14+280054.9,169.65479,28.015255,19.33916163852242,0.33711888287142044
120754.74+370829.9,181.97809,37.141662,19.023481089285713,0.3576232570683842
014915.96+023324.9,27.316533,2.556933,18.8979650801282,0.25324497453073974
121653.36+424048.8,184.22237,42.680225,20.02694377380953,0.3108937951070847
132854.67+470810.0,202.22778,47.13612,19.752376082733804,0.2989831258268766
013753.96+024207.0,24.474855,2.701947,0,0
140951.70+384029.3,212.46542,38.674822,19.28923130044842,0.266586108738701
021741.23-040035.0,34.421802,-4.009735,19.533908475836434,0.24603083419295657
111837.14+280054.9,169.65479,28.015255,19.33916163852242,0.33711888287142044
021337.50+023511.9,33.40627,2.586665,19.33847694752188,0.2561238834587169
233116.87+203032.5,352.82031,20.509037,18.695692293577977,0.20053831475983075
001453.83+021452.2,3.724331,2.247847,20.25184986153847,0.16606671187033045
103334.68+495047.7,158.3945,49.846703,20.41589154347826,0.40969058790804797
101528.86+533325.5,153.87024,53.557191,19.912339416666672,0.3640405729761093
013753.96+024207.0,24.474855,2.701947,0,0
081100.33+571134.9,122.75139,57.193049,20.17233945555556,0.26104074229784996
021507.10-035725.3,33.779611,-3.957032,20.24728489795918,0.31773888271471473
111729.57+214513.9,169.37322,21.753862,19.10430679999999,0.22036627456134483
221756.92+010119.4,334.48719,1.022083,17.952950438320205,0.033940332092661146
005610.48-013818.6,14.043678,-1.638512,19.903885580645163,0.5529103355796363
154128.24+553156.7,235.36771,55.532513,17.93805906338028,0.07678381924739859
095131.29+503251.0,147.8804,50.547513,20.02101288549619,0.3582294849403271
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
145349.87+531745.8,223.4578,53.29613,0,0
111955.69+403623.6,169.98206,40.606583,18.88649273870968,0.17126260066926385
001453.83+021452.2,3.724331,2.247847,20.25184986153847,0.16606671187033045
102756.70+254146.8,156.98626,25.696336,18.712002685466388,0.2957751689424551
101702.11+353405.4,154.2588,35.568193,17.754863653409092,0.04894536111825051
004846.72+183824.1,12.194669,18.640048,17.256299351791522,0.6112105880951397
021337.50+023511.9,33.40627,2.586665,19.33847694752188,0.2561238834587169
124058.54+624814.5,190.2438,62.804142,19.042073350000006,0.28944943692396485
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
011907.69+204412.2,19.782059,20.736723,19.140478485955054,0.2374406192227399
100206.79+423144.6,150.52829,42.529078,18.21561204918034,0.09038609999812927
022608.28-002332.5,36.534515,-0.392376,20.01934240909091,0.9664144231590305
111729.57+214513.9,169.37322,21.753862,19.10430679999999,0.22036627456134483
015026.85+260524.4,27.611879,26.090132,19.74792908108109,0.303897108424574
142450.83+424629.7,216.21182,42.774939,19.152896330143538,0.41689345655306587
022726.14+010909.0,36.858925,1.152511,18.632670454545462,0.13074217248714826
005610.48-013818.6,14.043678,-1.638512,19.903885580645163,0.5529103355796363
021642.27-025843.2,34.176164,-2.978688,20.043838451428567,0.3408725652424609
004621.65+204525.7,11.59024,20.757157,18.531153166233754,0.10776222420072563
131727.04+421002.1,199.3627,42.167252,19.97858725625001,0.3525460553430894
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
142434.80+473203.9,216.14503,47.534435,0,0
013600.23+240543.0,24.000995,24.095301,19.89821491287879,0.29495141237538636
015026.85+260524.4,27.611879,26.090132,19.74792908108109,0.303897108424574
121639.52+422951.1,184.16468,42.497541,19.745729579787223,0.3164342542219862
022320.19-030423.0,35.834164,-3.073058,20.076764030769237,0.3505905622813958
115325.93+251611.4,178.35808,25.269855,19.52701851020409,0.2493722559271525
021742.25-015937.9,34.42605,-1.993883,18.950868131672586,0.1660810547261576
124900.56+424720.1,192.25237,42.788944,20.155611659574465,0.2356797437918213
002710.88+210309.1,6.795364,21.052549,19.477952980830658,0.2978736694257748
021642.27-025843.2,34.176164,-2.978688,20.043838451428567,0.3408725652424609
111837.14+280054.9,169.65479,28.015255,19.33916163852242,0.33711888287142044
224033.07+195411.4,340.1378,19.903176,19.949740982142853,0.2868462906937716
021337.50+023511.9,33.40627,2.586665,19.33847694752188,0.2561238834587169
015444.58+232610.3,28.685784,23.436201,18.196460865671632,0
084129.37+555946.8,130.37232,55.99645,0,0
101353.31+391619.0,153.47213,39.271965,19.16952473163842,0.3267432793159394
021741.23-040035.0,34.421802,-4.009735,19.533908475836434,0.24603083419295657
130052.48+473108.5,195.21868,47.519049,19.94537437301587,0.31669753548917917
002538.51+223655.2,6.410493,22.615341,19.357454480565387,0.25834087399147737
220425.37+213206.3,331.10572,21.535093,0,0
004621.65+204525.7,11.59024,20.757157,18.531153166233754,0.10776222420072563
023931.87+002854.0,39.882825,0.481675,18.58666556269114,0.31728055333361826
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
115904.38+422617.1,179.76825,42.438099,0,0
093852.71+551352.7,144.71965,55.231323,20.88086238461539,0
091028.76+481931.8,137.61987,48.325513,20.106552895161293,0.32605675011111773
142350.04+550316.2,215.95847,55.054594,20.110512543859645,0.31753759512155777
142450.83+424629.7,216.21182,42.774939,19.152896330143538,0.41689345655306587
142350.04+550316.2,215.95847,55.054594,20.110512543859645,0.31753759512155777
084129.37+555946.8,130.37232,55.99645,0,0
111713.57+243840.0,169.30656,24.644454,19.134895248768476,0.1801161309602799
095234.75+503257.3,148.14481,50.54935,19.46787697326203,0.29184423020992295
003851.08-031411.6,9.712848,-3.236561,19.721558547169817,0.25404508993077973
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
021741.23-040035.0,34.421802,-4.009735,19.533908475836434,0.24603083419295657
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
223100.05+240718.9,337.75023,24.121922,0,0
142435.56+592848.0,216.14815,59.480051,19.392801337349397,0.13596994207551882
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
154121.37+063804.1,235.33906,6.634501,0,0
111729.57+214513.9,169.37322,21.753862,19.10430679999999,0.22036627456134483
020621.18-011624.2,31.588268,-1.27341,18.766246324414706,0.11684034291956304
113709.49+390723.4,174.28958,39.123176,17.875432035294118,0.04048572011432281
073440.76+445337.6,113.66987,44.893802,19.474961707006354,0.4005710358901242
014629.61-041335.6,26.623391,-4.226583,19.557302310810805,0.35346443507117487
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
014222.93-002719.7,25.595581,-0.455497,0,0
141559.24+510410.0,213.99686,51.069504,19.869973575757584,0.17647486379726973
002440.07+261147.1,6.166968,26.196427,19.24779572659177,0.30455050806590317
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
013836.26+291625.6,24.651098,29.2738,0,0
134147.97+533646.0,205.44989,53.61286,19.42443953125,0.451890240242603
094555.44+404950.2,146.48101,40.830634,19.729423711934164,0.34327248406030714
235005.48+233814.2,357.52283,23.637289,19.798378751196168,0.2519871230540016
090634.09+574439.1,136.64207,57.744212,20.231942225806453,0.25358048342548384
013753.96+024207.0,24.474855,2.701947,0,0
100047.91+372740.7,150.19963,37.461322,19.775704265151518,0.30742167198302545
093924.91+484449.0,144.85376,48.747079,0,0
003408.89+073033.4,8.537079,7.509284,18.449414866840723,0.2316261669457784
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
011046.83-043803.3,17.695134,-4.634255,18.298038108771923,0.11680157465778174
152022.67+322204.5,230.09449,32.367917,19.56034652272726,0.3094198931335474
124058.54+624814.5,190.2438,62.804142,19.042073350000006,0.28944943692396485
084129.37+555946.8,130.37232,55.99645,0,0
015444.58+232610.3,28.685784,23.436201,18.196460865671632,0
221625.26+210435.8,334.10529,21.076622,18.610896185393244,0.16818871776463537
073808.38+442742.9,114.53492,44.46193,18.66829911793612,0.15857532420504886
225619.91+210949.3,344.08297,21.1637,20.15083943790848,0.257660885359457
014224.46+032625.1,25.60192,3.440323,20.104903895833342,0.28734265683621407
124058.54+624814.5,190.2438,62.804142,19.042073350000006,0.28944943692396485
015444.58+232610.3,28.685784,23.436201,18.196460865671632,0
134747.19+403114.3,206.94666,40.520663,18.720447731914895,0.19875899632246197
142350.04+550316.2,215.95847,55.054594,20.110512543859645,0.31753759512155777
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
221851.83+205114.0,334.71597,20.853903,18.771257139204543,0.300442516937457
100950.90+254712.7,152.46211,25.786877,19.553008837628855,0.3144560290746008
213534.73-031216.8,323.89472,-3.204679,0,0
110546.14+641557.3,166.44224,64.266039,19.13526613333334,0.2365855621435576
103439.69+532850.1,158.6654,53.480634,20.133261082568804,0.36390313473836305
134147.97+533646.0,205.44989,53.61286,19.42443953125,0.451890240242603
211521.18-005733.3,318.83825,-0.95927,20.094041787564763,0.3004818665535346
142320.19+205044.6,215.83413,20.845722,20.25571629032258,0.3275810026277164
115904.38+422617.1,179.76825,42.438099,0,0
134128.52+492438.1,205.36886,49.410674,0,0
080254.03+505636.2,120.72516,50.943409,0,0
011525.21+050929.5,18.85508,5.158198,18.171152217289723,0.13246784155995003
100950.90+254712.7,152.46211,25.786877,19.553008837628855,0.3144560290746008
134128.52+492438.1,205.36886,49.410674,0,0
095234.75+503257.3,148.14481,50.54935,19.46787697326203,0.29184423020992295
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
112026.51+580447.7,170.11046,58.079928,20.498787439999997,0.24211363676413816
121835.58+424749.4,184.64827,42.79706,19.840185450777202,0.2387705121559026
023339.51-033215.5,38.414658,-3.537656,17.542554669811324,0.41219406100967865
223100.05+240718.9,337.75023,24.121922,0,0
121653.36+424048.8,184.22237,42.680225,20.02694377380953,0.3108937951070847
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
021642.27-025843.2,34.176164,-2.978688,20.043838451428567,0.3408725652424609
115624.92+470435.1,179.10385,47.076432,19.033321225988704,0.23109266864639907
102756.70+254146.8,156.98626,25.696336,18.712002685466388,0.2957751689424551
003346.91+231419.9,8.445478,23.238874,17.727645769014085,0.03477321781941556
012011.27+200529.9,20.046972,20.091642,0,0
021742.25-015937.9,34.42605,-1.993883,18.950868131672586,0.1660810547261576
001619.47+043737.4,4.081146,4.627068,20.314919965986405,0.286819466510515
145349.87+531745.8,223.4578,53.29613,0,0
004744.16+021803.2,11.934001,2.300903,19.517401789610375,0.2521644357473626
002838.52-034328.7,7.160507,-3.724645,19.864097329268294,0.31675141005584523
225534.84+140504.0,343.89517,14.084475,20.171604915887848,0.2654196322348588
111729.57+214513.9,169.37322,21.753862,19.10430679999999,0.22036627456134483
011432.12-015357.6,18.63387,-1.899342,19.44637501626016,0.3184471553651582
120754.74+370829.9,181.97809,37.141662,19.023481089285713,0.3576232570683842
134816.05+445502.1,207.06691,44.917256,20.085877690909083,0.33617469827121166
121835.58+424749.4,184.64827,42.79706,19.840185450777202,0.2387705121559026
123722.12+402719.4,189.34221,40.455398,20.01030472477064,0.5632177318114592
011604.22+053009.5,19.017604,5.502663,18.350411995545652,0.2177368042765033
105730.37+490125.5,164.37657,49.023767,19.215010139534883,0.2881927034070053
003941.14+002220.2,9.921443,0.372304,20.34807024074074,0.28950172386708406
091247.29+392757.5,138.19706,39.465983,20.24863103571428,0.3502558219273873
073440.76+445337.6,113.66987,44.893802,19.474961707006354,0.4005710358901242
084007.63+441604.3,130.0318,44.267887,19.68420181226053,0.3041654917972482
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
091022.57+483231.0,137.59405,48.542052,19.109099573333346,0.28023851640497827
224453.54+271000.9,341.22309,27.166938,20.136505833333338,0.3069678565416677
013753.96+024207.0,24.474855,2.701947,0,0
213451.82+000240.6,323.71593,0.044649,0,0
230800.26+111715.6,347.00111,11.287679,19.36428608547009,0.2800316800476346
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
154121.37+063804.1,235.33906,6.634501,0,0
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
012616.13+050209.9,21.56725,5.036112,18.613526491935477,0.21440027720895852
091948.41+400519.7,139.95172,40.088815,19.158647333333334,0.180796431061159
115201.86+511540.6,178.00772,51.261369,19.701652475728157,0.2516106830423617
123016.87+392844.5,187.57029,39.479042,20.10097717821782,0.34787031491429166
210722.65+064647.2,316.84438,6.77979,18.21184555118109,0.19729121079667108
000716.86+215146.3,1.820267,21.86288,19.117694213414634,0.45855583470907463
154128.24+553156.7,235.36771,55.532513,17.93805906338028,0.07678381924739859
002838.52-034328.7,7.160507,-3.724645,19.864097329268294,0.31675141005584523
021741.23-040035.0,34.421802,-4.009735,19.533908475836434,0.24603083419295657
220803.15+065604.1,332.01314,6.934479,18.407347167173256,0.35420022837050413
083926.50+564228.0,129.86042,56.70779,19.00590518666667,0.2007920451002562
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
111955.69+403623.6,169.98206,40.606583,18.88649273870968,0.17126260066926385
002838.52-034328.7,7.160507,-3.724645,19.864097329268294,0.31675141005584523
021742.25-015937.9,34.42605,-1.993883,18.950868131672586,0.1660810547261576
005610.48-013818.6,14.043678,-1.638512,19.903885580645163,0.5529103355796363
000404.07+201556.6,1.016982,20.265726,19.939365035294117,0.5576441882166088
012616.13+050209.9,21.56725,5.036112,18.613526491935477,0.21440027720895852
111955.69+403623.6,169.98206,40.606583,18.88649273870968,0.17126260066926385
101528.86+533325.5,153.87024,53.557191,19.912339416666672,0.3640405729761093
114948.93+482459.5,177.45388,48.416621,19.29791969135802,0.22852197804078492
004744.16+021803.2,11.934001,2.300903,19.517401789610375,0.2521644357473626
013753.96+024207.0,24.474855,2.701947,0,0
002249.47+163502.6,5.706158,16.584084,19.01334040909091,0.3097854146877141
233651.33+230409.1,354.2139,23.069203,0,0
101528.86+533325.5,153.87024,53.557191,19.912339416666672,0.3640405729761093
230020.05+202739.1,345.08357,20.460864,18.813604033132542,0.31516486445995084
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
020621.18-011624.2,31.588268,-1.27341,18.766246324414706,0.11684034291956304
095633.93+562216.0,149.14143,56.371137,17.17424094117648,0
013753.96+024207.0,24.474855,2.701947,0,0
012822.63+021737.3,22.094301,2.293699,18.749865821958455,0.2189549902034683
111128.79+623629.3,167.86984,62.608283,19.75081019672131,0.4513169258674542
004744.16+021803.2,11.934001,2.300903,19.517401789610375,0.2521644357473626
222311.34+185950.6,335.79727,18.997408,20.300069499999996,0.4545667153868838
021142.69-041059.1,32.927886,-4.183098,20.01592050602411,0.40929654239117985
013753.96+024207.0,24.474855,2.701947,0,0
132915.38+020140.5,202.31412,2.027922,20.492322878260868,0.3805173909761321
011201.01+214503.4,18.004241,21.750969,19.74991946382979,0.35491879999914905
090154.96+380534.5,135.47902,38.092913,17.720897689320385,0.03318396709880456
132416.78+464805.9,201.06994,46.801653,19.78451926551725,0.22033923087108032
005957.33+354035.2,14.988887,35.676446,0,0
105451.62+553736.2,163.71516,55.626816,18.80939570422536,0.20967528484674403
002440.07+261147.1,6.166968,26.196427,19.24779572659177,0.30455050806590317
104639.75+443924.1,161.66565,44.656721,19.204537790076344,0.3694973330109646
233512.17+095238.8,353.80072,9.877459,18.67917782162162,0.18937996069611227
144232.02+454435.6,220.63342,45.74324,19.725106986666674,0.17454893268376218
225221.87+045207.1,343.09113,4.868656,19.56835514696483,0.5635565621645682
120329.85+480313.6,180.87438,48.05378,16.867239527624292,0.15855680684304216
023339.51-033215.5,38.414658,-3.537656,17.542554669811324,0.41219406100967865
152022.67+322204.5,230.09449,32.367917,19.56034652272726,0.3094198931335474
102133.07+271513.3,155.3878,27.253695,20.185694869257947,0.32360510090044275
223100.05+240718.9,337.75023,24.121922,0,0
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
223100.05+240718.9,337.75023,24.121922,0,0
235005.48+233814.2,357.52283,23.637289,19.798378751196168,0.2519871230540016
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
134512.31+442450.3,206.30133,44.413979,19.456662153846136,0.2738763401022776
152956.88+420516.8,232.487,42.088018,19.96515564814814,0.35761635481118115
020938.65+032550.9,32.411059,3.430826,17.612963108247424,0.3064010873718452
113245.50+431637.9,173.18961,43.277221,17.3320442132353,0.051079126523651305
022608.28-002332.5,36.534515,-0.392376,20.01934240909091,0.9664144231590305
095828.55+555025.0,149.61898,55.840298,20.06822315789474,0.29512990650069637
111837.14+280054.9,169.65479,28.015255,19.33916163852242,0.33711888287142044
124926.31+361801.3,192.35965,36.300367,19.64870835294117,0.29273528466010107
121729.19+373903.7,184.37165,37.651052,18.106142634551503,0.09812484173591625
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
111955.69+403623.6,169.98206,40.606583,18.88649273870968,0.17126260066926385
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
010810.76-015457.5,17.044852,-1.915995,19.147766741035856,0.24488023524998193
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
161606.79+442150.9,244.0283,44.36416,20.409505152941176,0.12983000191137736
094555.44+404950.2,146.48101,40.830634,19.729423711934164,0.34327248406030714
020458.66+032703.2,31.244431,3.450896,18.574898729549247,0.48458572392375626
081733.09+484528.2,124.38788,48.757855,0,0
012249.30+250410.5,20.705421,25.069604,20.235805887999998,0.25889704796458735
002838.52-034328.7,7.160507,-3.724645,19.864097329268294,0.31675141005584523
102001.02+343433.5,155.00427,34.575983,20.601052783783786,0.15520877623939502
142350.04+550316.2,215.95847,55.054594,20.110512543859645,0.31753759512155777
004744.16+021803.2,11.934001,2.300903,19.517401789610375,0.2521644357473626
111837.14+280054.9,169.65479,28.015255,19.33916163852242,0.33711888287142044
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
222311.34+185950.6,335.79727,18.997408,20.300069499999996,0.4545667153868838
134423.34+381703.3,206.09728,38.284258,19.55854102403847,0.2699288391816866
084651.22+181813.0,131.71344,18.303628,19.590519054524368,0.31963397039324204
091247.29+392757.5,138.19706,39.465983,20.24863103571428,0.3502558219273873
022726.14+010909.0,36.858925,1.152511,18.632670454545462,0.13074217248714826
154251.47+324824.5,235.71448,32.806819,17.603493194202905,0.10379081186694565
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
152727.21+020903.9,231.86337,2.15111,17.233082185792348,0
145302.38+470832.7,223.25992,47.142439,18.905971650273226,0.18865545140930082
012822.63+021737.3,22.094301,2.293699,18.749865821958455,0.2189549902034683
120146.42+195800.2,180.44345,19.966736,0,0
112026.51+580447.7,170.11046,58.079928,20.498787439999997,0.24211363676413816
100206.79+423144.6,150.52829,42.529078,18.21561204918034,0.09038609999812927
021337.50+023511.9,33.40627,2.586665,19.33847694752188,0.2561238834587169
002440.07+261147.1,6.166968,26.196427,19.24779572659177,0.30455050806590317
075421.46+150856.9,118.58943,15.149164,20.18395829411765,0.390959742896876
150717.62+571727.7,226.82338,57.291095,0,0
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
091948.41+400519.7,139.95172,40.088815,19.158647333333334,0.180796431061159
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
120901.88+510759.4,182.25784,51.133169,19.97902481443299,0.4376116688293838
081100.33+571134.9,122.75139,57.193049,20.17233945555556,0.26104074229784996
020835.75-020204.8,32.148995,-2.034675,18.98166823875433,0.13636797490333197
120132.12+372911.7,180.38384,37.486601,18.759968695792875,0.2929126079731
081237.63+345629.4,123.15683,34.94151,0,0
012326.27+235503.9,20.859492,23.917771,18.92826093235292,0.2607538165124677
121639.52+422951.1,184.16468,42.497541,19.745729579787223,0.3164342542219862
002440.07+261147.1,6.166968,26.196427,19.24779572659177,0.30455050806590317
081558.88+224139.3,123.99534,22.694275,19.844211116379324,0.39206386422279454
083457.00+421911.5,128.73754,42.319867,19.663968691131497,0.3747394793825686
003003.16-032100.0,7.513175,-3.350027,19.58902586842104,0.3058891926766706
081552.44+154309.7,123.96853,15.719369,17.906379256239603,0.683949041900495
123338.65+422238.3,188.41103,42.377291,17.929912852678576,0.12306194408795289
002538.51+223655.2,6.410493,22.615341,19.357454480565387,0.25834087399147737
090825.07+014227.7,137.10446,1.707702,18.231371981182793,0.14965213846207237
114948.93+482459.5,177.45388,48.416621,19.29791969135802,0.22852197804078492
160546.26+591403.6,241.44272,59.234373,19.324471684615375,0.27513278695715465
095131.29+503251.0,147.8804,50.547513,20.02101288549619,0.3582294849403271
100206.79+423144.6,150.52829,42.529078,18.21561204918034,0.09038609999812927
003003.16-032100.0,7.513175,-3.350027,19.58902586842104,0.3058891926766706
100047.91+372740.7,150.19963,37.461322,19.775704265151518,0.30742167198302545
142450.83+424629.7,216.21182,42.774939,19.152896330143538,0.41689345655306587
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
095131.29+503251.0,147.8804,50.547513,20.02101288549619,0.3582294849403271
232405.85+164341.3,351.0244,16.728157,0,0
140726.61+282236.1,211.8609,28.376718,17.44115762295081,0
154121.37+063804.1,235.33906,6.634501,0,0
081100.33+571134.9,122.75139,57.193049,20.17233945555556,0.26104074229784996
021642.27-025843.2,34.176164,-2.978688,20.043838451428567,0.3408725652424609
223100.05+240718.9,337.75023,24.121922,0,0
091024.74+373210.2,137.60309,37.536193,19.863366944983845,0.28964712151181515
012011.27+200529.9,20.046972,20.091642,0,0
140004.34+094853.1,210.01811,9.814761,20.36302486821706,0.3220076690667548
093456.90+545621.1,143.73709,54.939219,0,0
100327.49+263534.0,150.86458,26.5928,19.533360408653856,0.3512342762819941
103334.68+495047.7,158.3945,49.846703,20.41589154347826,0.40969058790804797
123725.21+475700.1,189.35504,47.950035,20.52384719444445,0.35525868556094403
134128.52+492438.1,205.36886,49.410674,0,0
113843.38+370830.8,174.68077,37.141891,20.165166801204826,0.32937500199899356
134128.52+492438.1,205.36886,49.410674,0,0
120754.74+370829.9,181.97809,37.141662,19.023481089285713,0.3576232570683842
211616.47+023856.4,319.06863,2.649021,18.596540738425933,0.2127523671316518
073440.76+445337.6,113.66987,44.893802,19.474961707006354,0.4005710358901242
142350.04+550316.2,215.95847,55.054594,20.110512543859645,0.31753759512155777
023931.87+002854.0,39.882825,0.481675,18.58666556269114,0.31728055333361826
101353.31+391619.0,153.47213,39.271965,19.16952473163842,0.3267432793159394
223100.05+240718.9,337.75023,24.121922,0,0
134147.97+533646.0,205.44989,53.61286,19.42443953125,0.451890240242603
083034.47+493535.1,127.64363,49.593197,18.462488573584892,0.11831515648246685
014915.96+023324.9,27.316533,2.556933,18.8979650801282,0.25324497453073974
023237.97-010231.2,38.158243,-1.042023,20.357009290909097,0.3529451434397628
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
022608.28-002332.5,36.534515,-0.392376,20.01934240909091,0.9664144231590305
235005.48+233814.2,357.52283,23.637289,19.798378751196168,0.2519871230540016
023152.45-034447.4,37.968546,-3.746509,17.779786301369864,0.09655220140080223
015744.15+291436.4,29.434002,29.243456,20.30729127272728,0.3312958886493855
080914.89+463938.8,122.31205,46.66078,17.188144075301203,0.17906042927129326
124926.31+361801.3,192.35965,36.300367,19.64870835294117,0.29273528466010107
002333.58-024655.6,5.889952,-2.782121,18.66165675675676,0.0829333690233134
022513.81+040723.7,36.307567,4.123272,19.67280088095237,0.3437992825188385
